Signal Region,Sigma_95_exp (pb),Sigma_95_obs (pb),Efficiency,Stat,Sigma_theoretical (pb),SAF File,mT1 (GeV),mn1 (GeV),NNLO Cross Section (pb),k_factor,Signal Strength Obs,Signal Strength Exp,Status Obs,Status Exp
EM9,0.6878276,0.5864061,0.0007103,0.0019306,2.199363,pptt1jmatch_run_21_380_349,380.0,349.0,2.85,1.2958297470676738,4.860113153666035,4.143480139500072,Included,Included
EM10,-1.0,-1.0,0.0,0.0,2.199363,pptt1jmatch_run_21_380_349,380.0,349.0,2.85,1.2958297470676738,-2.85,-2.85,Excluded,Excluded
EM11,1.128156,1.2687489,0.0001948,0.0010112,2.199363,pptt1jmatch_run_21_380_349,380.0,349.0,2.85,1.2958297470676738,2.246307366256633,2.5262463701828475,Included,Included
EM12,-1.0,-1.0,0.0,0.0,2.199363,pptt1jmatch_run_21_380_349,380.0,349.0,2.85,1.2958297470676738,-2.85,-2.85,Excluded,Excluded
IM0,6.3284507,8.0139568,0.089407,0.0211032,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,0.3406556920795979,0.43138520459675855,Excluded,Excluded
IM1,3.5609915,4.4576171,0.0638519,0.0180826,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,0.6124348365408055,0.7666404146148622,Excluded,Excluded
IM2,2.6280844,3.6240774,0.0430435,0.0150107,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,0.7532951696892566,1.0387794242833297,Excluded,Included
IM3,1.9679757,2.8887348,0.0290017,0.0124114,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,0.9450504075348142,1.3872122506390703,Excluded,Included
IM4,1.6768434,2.6773954,0.0195401,0.0102372,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,1.0196476769923486,1.628059006583441,Included,Included
IM5,1.5288071,2.3096914,0.0094799,0.007167,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,1.1819760856363755,1.7857059926003744,Included,Included
IM6,1.5938839,2.3287842,0.0045821,0.004995,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,1.1722855213462888,1.712797274632111,Included,Included
IM7,1.6761215,1.9800355,0.0021392,0.0034171,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,1.3787631585393292,1.6287602062261,Included,Included
IM8,2.4722541,2.6379068,0.0008113,0.0021058,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,1.0349114684415688,1.104255424230058,Included,Included
IM9,2.5062088,2.3747036,0.0005034,0.0016591,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,1.1496171564316489,1.089294714789925,Included,Included
IM10,2.4788196,3.8230894,0.0003768,0.0014355,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,0.7140821765768804,1.1013306494752584,Excluded,Included
IM11,2.282927,2.0360515,0.0002467,0.0011616,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,1.3408305241787841,1.19583324390136,Included,Included
IM12,1.4142405,1.1268744,0.0002467,0.0011616,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,2.4226302416666847,1.9303647434789202,Included,Included
EM0,14.3826321,16.0780392,0.025555,0.0116713,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,0.1697968244784476,0.18981226669908355,Excluded,Excluded
EM1,6.1125287,5.9926386,0.0208085,0.0105573,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,0.45555892524538355,0.4466236698406013,Excluded,Excluded
EM2,3.5737251,3.5309059,0.0140418,0.0087025,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,0.773172686363576,0.7639087852616308,Excluded,Excluded
EM3,2.4498118,2.9668182,0.0094616,0.0071601,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,0.9201777176639944,1.1143713161966156,Excluded,Included
EM4,1.7450432,2.451146,0.0100602,0.0073809,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,1.1137647451437,1.5644311842824292,Included,Included
EM5,1.2530632,1.5306112,0.0048978,0.0051634,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,1.7836012176050977,2.178661060351944,Included,Included
EM6,1.1869718,1.6532153,0.0024429,0.0036511,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,1.6513275675588048,2.299970395252861,Included,Included
EM7,1.0890243,1.5770665,0.0013279,0.0026933,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,1.7310620699888053,2.506831114787797,Included,Included
EM8,2.6492772,3.022021,0.0003079,0.0012976,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,0.9033689706325667,1.030469744728864,Excluded,Included
EM9,3.8574083,3.2874803,0.0001266,0.0008321,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,0.8304232271749279,0.7077290729114676,Excluded,Excluded
EM10,2.4072052,5.1334253,0.0001301,0.0008436,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,0.5318086541553454,1.1340952570225422,Excluded,Included
EM11,-1.0,-1.0,0.0,0.0,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,-2.73,-2.73,Excluded,Excluded
EM12,1.0351796,0.8274494,0.0002467,0.0011616,2.104403,pptt1jmatch_run_22_383_349,383.0,349.0,2.73,1.2972800361907866,3.2992954010239175,2.637223531066493,Included,Included
IM0,6.4612134,8.1929361,0.0873524,0.0212454,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,0.3190553384152477,0.4045679717063671,Excluded,Excluded
IM1,3.5372158,4.4280447,0.0640336,0.0184209,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,0.590328277399729,0.7389992999578935,Excluded,Excluded
IM2,2.6116302,3.5978386,0.0433501,0.0153232,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,0.7265473220505222,1.000907402587089,Excluded,Included
IM3,1.9854371,2.9324384,0.0287359,0.0125707,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,0.8914083242123687,1.3165866599349836,Excluded,Included
IM4,1.6597615,2.6554954,0.019698,0.0104561,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,0.9843737631780496,1.574925072066077,Excluded,Included
IM5,1.5174025,2.3058746,0.0095003,0.0072991,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,1.1336262605087024,1.7226806994189083,Included,Included
IM6,1.4302534,2.0867143,0.0051006,0.0053601,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,1.2526870592682475,1.8276481636051345,Included,Included
IM7,1.6649857,1.9554322,0.0021601,0.0034934,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,1.3367888694888015,1.5699834539119466,Included,Included
IM8,1.6418164,1.7629851,0.0012218,0.0026286,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,1.4827124744276057,1.5921390479471396,Included,Included
IM9,1.8619214,1.7501993,0.0006813,0.0019634,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,1.4935441923671207,1.403926073356265,Included,Included
IM10,2.9671993,4.583183,0.0003143,0.0013339,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,0.5703459800754191,0.880965427566662,Excluded,Excluded
IM11,1.7877253,1.6031411,0.0003143,0.0013339,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,1.6305489267289073,1.4621933246679453,Included,Included
IM12,2.7759708,2.2017589,0.000126,0.0008447,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,1.1872326256975727,0.9416525562876957,Included,Excluded
EM0,15.7881324,17.5400091,0.0233188,0.0113555,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,0.14903070945385086,0.1655673979526546,Excluded,Excluded
EM1,6.1584072,6.0193668,0.0206835,0.010709,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,0.43426494627308637,0.4244604026833432,Excluded,Excluded
EM2,3.42545,3.3991906,0.0146141,0.0090296,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,0.7690065982178228,0.7631114160183333,Excluded,Excluded
EM3,2.5779108,3.1069911,0.0090379,0.007121,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,0.8413284479636906,1.0139993982724305,Excluded,Included
EM4,1.7133875,2.4211218,0.0101977,0.0075597,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,1.0796648066198073,1.5256327013007855,Included,Included
EM5,1.4003932,1.70116,0.0043997,0.00498,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,1.5365985562792446,1.8666186039749408,Included,Included
EM6,0.9942429,1.3737966,0.0029405,0.0040742,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,1.9027562013183028,2.6291362000171183,Included,Included
EM7,1.528922,2.2403066,0.0009382,0.0023037,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,1.166804579337489,1.7097013451307523,Included,Included
EM8,1.4966293,1.7152335,0.0005405,0.0017489,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,1.523990756943588,1.7465914906249664,Included,Included
EM9,1.3309466,1.136971,0.000367,0.0014412,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,2.299091181745181,1.964015686279224,Included,Included
EM10,-1.0,-1.0,0.0,0.0,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,-2.614,-2.614,Excluded,Excluded
EM11,1.1655062,1.3076231,0.0001883,0.0010324,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,1.999046973091864,2.242802311991133,Included,Included
EM12,2.0103838,1.6113821,0.000126,0.0008447,2.019424,pptt1jmatch_run_23_386_349,386.0,349.0,2.614,1.2944285103078899,1.6222099029150194,1.3002492359916549,Included,Included
IM0,6.758167,8.5703188,0.0835287,0.0212146,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.2924045252552332,0.37081060589358034,Excluded,Excluded
IM1,3.6683177,4.5883352,0.0618235,0.0184661,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.5461675947302194,0.6831469368097535,Excluded,Excluded
IM2,2.6028842,3.5750192,0.0436253,0.0156617,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.7009752563007215,0.9627781366531789,Excluded,Excluded
IM3,1.9463758,2.8592062,0.0291976,0.0129091,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.876467041796426,1.2875211457109157,Excluded,Included
IM4,1.7613316,2.8175957,0.0185915,0.0103571,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.8894107838111763,1.4227871685263582,Excluded,Included
IM5,1.7333649,2.6344257,0.0083115,0.0069612,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.951250969044221,1.4457429015667735,Excluded,Included
IM6,2.3807511,3.4877915,0.0030589,0.0042342,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.718506252452304,1.0526089854584129,Excluded,Included
IM7,3.0400784,3.5804845,0.0011822,0.0026348,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.6999052781823243,0.8243208464623808,Excluded,Excluded
IM8,4.0308493,4.2914859,0.000498,0.0017107,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.5839469261683932,0.6217052073864434,Excluded,Excluded
IM9,4.9401077,4.6654507,0.0002553,0.001225,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.5371399594898731,0.5072763899459115,Excluded,Excluded
IM10,4.8527067,7.5174459,0.0001917,0.0010615,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.3333579028483597,0.5164128299779586,Excluded,Excluded
IM11,9.2865864,8.2793943,6.09e-05,0.0005985,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.3026791464684802,0.2698515786166594,Excluded,Excluded
IM12,5.7265829,4.5196676,6.09e-05,0.0005985,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.554465554059772,0.43760826373438166,Excluded,Excluded
EM0,16.9127661,18.9249895,0.0217052,0.0111731,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.1324175107204155,0.14817209587023145,Excluded,Excluded
EM1,6.999086,6.8111854,0.0181982,0.010249,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.36792420890495803,0.3580467506757311,Excluded,Excluded
EM2,3.46847,3.4329721,0.0144277,0.0091432,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.7299797164095799,0.7225087718792437,Excluded,Excluded
EM3,2.1884918,2.6516074,0.0106061,0.0078545,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.9450871196090342,1.1450808268964043,Excluded,Included
EM4,1.7014884,2.4059831,0.01028,0.0077341,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,1.0415700758662854,1.4728281427014138,Included,Included
EM5,1.1654856,1.426887,0.0052526,0.0055424,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,1.7562708189225917,2.1501767160400784,Included,Included
EM6,1.5436091,2.1533266,0.0018767,0.0033185,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,1.163780728849957,1.6234680140198707,Included,Included
EM7,2.1008076,3.0710923,0.0006842,0.0020049,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.8159963150570239,1.1928745878489777,Excluded,Included
EM8,3.3398155,3.8450935,0.0002427,0.0011944,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.6517396781118587,0.7503408496666958,Excluded,Excluded
EM9,7.6805372,6.570522,6.36e-05,0.0006116,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.3814004427654302,0.3262792607787904,Excluded,Excluded
EM10,2.3872125,5.1191739,0.0001307,0.0008767,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.48953210985858486,1.0497599187336697,Excluded,Included
EM11,-1.0,-1.0,0.0,0.0,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,-2.5060000000000002,-2.5060000000000002,Excluded,Excluded
EM12,4.1850632,3.3643487,6.09e-05,0.0005985,1.93162,pptt1jmatch_run_24_389_349,389.0,349.0,2.5060000000000002,1.2973566229382594,0.7448692818315772,0.5987962141169099,Excluded,Excluded
IM0,7.4028227,9.3843632,0.0763822,0.0213256,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.24615415567036028,0.31204313457351884,Excluded,Excluded
IM1,3.9994079,5.0516387,0.0563795,0.018519,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.457277358335227,0.5775854970932073,Excluded,Excluded
IM2,2.9769061,4.0795219,0.038122,0.0153747,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.5662428236995125,0.775973417502151,Excluded,Excluded
IM3,2.1388816,3.1778208,0.0264556,0.0128853,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.7269132356361945,1.0800036804281266,Excluded,Included
IM4,1.7942375,2.8529397,0.0183244,0.0107686,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.8096911406855182,1.2874549773929038,Excluded,Included
IM5,1.7574872,2.6640781,0.0082095,0.0072448,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.8670916967486803,1.3143765712774467,Excluded,Included
IM6,1.8662226,2.7455856,0.0038891,0.0049973,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.8413505665239503,1.2377944624612305,Excluded,Included
IM7,2.204404,2.6054329,0.0016247,0.0032337,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.8866089009622932,1.0479022901428232,Excluded,Included
IM8,1.8986177,2.034931,0.0010547,0.0026061,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,1.1351736250516604,1.2166746365000178,Included,Included
IM9,2.2082023,2.0939625,0.00057,0.0019163,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,1.1031716184029083,1.046099807069307,Included,Included
IM10,2.9805683,4.6126243,0.0003138,0.0014221,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.5007995123296731,0.7750199852826725,Excluded,Excluded
IM11,8.2604275,7.3678748,6.83e-05,0.0006637,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.31352324282166144,0.2796465437170171,Excluded,Excluded
IM12,5.0974555,4.0373546,6.83e-05,0.0006637,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.5721568276415454,0.45316727139648405,Excluded,Excluded
EM0,18.3888603,20.5271097,0.0200027,0.0112413,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.11253410897882034,0.12561953064595308,Excluded,Excluded
EM1,6.9544963,6.8323785,0.0182575,0.0107493,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.33809602322236687,0.3321592104377135,Excluded,Excluded
EM2,4.2901583,4.2297213,0.0116663,0.0086214,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.5461352737354114,0.5384416700894231,Excluded,Excluded
EM3,2.8575638,3.4520114,0.0081312,0.0072105,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.669175078622278,0.80838090124182,Excluded,Excluded
EM4,1.7348174,2.4315564,0.0101149,0.008034,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.9500088091725942,1.3315522429046422,Excluded,Included
EM5,1.4180833,1.7327533,0.0043204,0.005266,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,1.3331384219553932,1.628959314308264,Included,Included
EM6,1.2826738,1.7848278,0.0022644,0.0038163,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,1.2942425033944451,1.8009255353933324,Included,Included
EM7,2.5289663,3.6756515,0.00057,0.0019163,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.6284600158638544,0.9134166793760755,Excluded,Excluded
EM8,1.668659,1.9199409,0.0004848,0.0017673,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,1.2031620348313847,1.384345153803144,Included,Included
EM9,1.906747,1.6200966,0.0002561,0.0012848,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,1.4258409035609358,1.2114874181000417,Included,Included
EM10,1.2798677,2.7206034,0.0002455,0.0012579,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.8490763482836198,1.8048740506538292,Excluded,Included
EM11,-1.0,-1.0,0.0,0.0,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,-2.31,-2.31,Excluded,Excluded
EM12,3.721707,3.0128924,6.83e-05,0.0006637,1.769996,pptt1jmatch_run_25_395_349,395.0,349.0,2.31,1.3050876951134354,0.7667051103451288,0.620682928559395,Excluded,Excluded
IM0,7.5985308,9.6298334,0.0742807,0.0216227,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.22658751292623605,0.2871607758699879,Excluded,Excluded
IM1,4.3301958,5.4542662,0.0522393,0.0183476,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.4000538147551361,0.5039033107925511,Excluded,Excluded
IM2,3.1579689,4.3586133,0.0357982,0.0153196,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.5006179373609492,0.6909504396955903,Excluded,Excluded
IM3,2.4503242,3.5991508,0.0233459,0.0124511,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.6062541197217965,0.8904944088623049,Excluded,Excluded
IM4,2.1645183,3.4494462,0.0151885,0.0100848,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.632565308599392,1.0080764851930335,Excluded,Included
IM5,1.9343919,2.9214511,0.0074773,0.0071035,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.7468891058967236,1.1280030690781946,Excluded,Included
IM6,2.1793782,3.1926556,0.0033361,0.0047547,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.683443588465978,1.0012030036824264,Excluded,Included
IM7,1.8173204,2.1461673,0.0019782,0.0036639,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,1.0166961354783477,1.2006688528891218,Included,Included
IM8,2.9062976,3.1180881,0.0006861,0.0021591,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.6997877962460394,0.7507834022228144,Excluded,Excluded
IM9,3.3901689,3.1842402,0.0003741,0.0015947,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.6852498124984415,0.6436257497377196,Excluded,Excluded
IM10,7.5377719,11.5999207,0.0001241,0.0009186,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.18810473419874327,0.2894754615750577,Excluded,Excluded
IM11,4.5610182,4.0358157,0.0001241,0.0009186,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.5406589800421263,0.47840194981024187,Excluded,Excluded
IM12,-1.0,-1.0,0.0,0.0,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,-2.182,-2.182,Excluded,Excluded
EM0,16.6383902,18.7101402,0.0220415,0.0121063,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.11662125332444061,0.1311424947829388,Excluded,Excluded
EM1,7.722792,7.5813772,0.0164411,0.0104857,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.2878105049304234,0.2825403040765568,Excluded,Excluded
EM2,3.996538,3.9699965,0.0124523,0.009144,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.5496226508008256,0.5459725392327058,Excluded,Excluded
EM3,2.8549691,3.4326235,0.0081574,0.007417,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.6356654028616887,0.7642814768117806,Excluded,Excluded
EM4,2.2728651,3.194095,0.0077112,0.007213,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.6831355986594012,0.960021780439147,Excluded,Excluded
EM5,1.4804155,1.8063535,0.0041412,0.0052953,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,1.207958464386954,1.4739105339007865,Included,Included
EM6,2.1373397,2.9689408,0.0013579,0.0030364,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.7349422393333003,1.0208952746257414,Excluded,Included
EM7,1.1156811,1.620874,0.0012921,0.0029621,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,1.3461873038866685,1.95575599514951,Included,Included
EM8,2.5985442,2.983456,0.000312,0.0014562,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,0.7313665762122854,0.8397009371632008,Excluded,Excluded
EM9,1.9464044,1.6613343,0.00025,0.0013037,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,1.3134021250268533,1.1210414444192585,Included,Included
EM10,-1.0,-1.0,0.0,0.0,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,-2.182,-2.182,Excluded,Excluded
EM11,1.7639448,1.9921995,0.0001241,0.0009186,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,1.0952718339704433,1.2370001600957128,Included,Included
EM12,-1.0,-1.0,0.0,0.0,1.671875,pptt1jmatch_run_26_399_349,399.0,349.0,2.182,1.3051214953271029,-2.182,-2.182,Excluded,Excluded
IM0,8.8416727,11.1413782,0.0643114,0.0216317,1.435482,pptt1jmatch_run_27_410_349,410.0,349.0,1.88,1.3096646283269313,0.1687403448883909,0.21262944962891467,Excluded,Excluded
IM1,4.964454,6.218578,0.045857,0.0184455,1.435482,pptt1jmatch_run_27_410_349,410.0,349.0,1.88,1.3096646283269313,0.30231991944139,0.37869219857813163,Excluded,Excluded
IM2,3.6887116,5.0441718,0.0307791,0.0152307,1.435482,pptt1jmatch_run_27_410_349,410.0,349.0,1.88,1.3096646283269313,0.37270736892823514,0.5096630487458006,Excluded,Excluded
IM3,2.9348407,4.3113922,0.0194373,0.0121741,1.435482,pptt1jmatch_run_27_410_349,410.0,349.0,1.88,1.3096646283269313,0.43605404305365675,0.6405799129063461,Excluded,Excluded
IM4,2.5195374,4.0123466,0.0130436,0.0100053,1.435482,pptt1jmatch_run_27_410_349,410.0,349.0,1.88,1.3096646283269313,0.46855373860274185,0.7461687212898686,Excluded,Excluded
IM5,2.5760671,3.9206902,0.0055913,0.0065754,1.435482,pptt1jmatch_run_27_410_349,410.0,349.0,1.88,1.3096646283269313,0.4795074091801489,0.7297946548053814,Excluded,Excluded
IM6,3.8412709,5.6316628,0.0018931,0.0038332,1.435482,pptt1jmatch_run_27_410_349,410.0,349.0,1.88,1.3096646283269313,0.33382680511340274,0.4894213527090734,Excluded,Excluded
IM7,2.5509468,3.0115436,0.0014108,0.0033099,1.435482,pptt1jmatch_run_27_410_349,410.0,349.0,1.88,1.3096646283269313,0.6242645797988778,0.7369812651522171,Excluded,Excluded
IM8,2.4783888,2.6524095,0.0008061,0.0025027,1.435482,pptt1jmatch_run_27_410_349,410.0,349.0,1.88,1.3096646283269313,0.7087894987557539,0.7585573337000232,Excluded,Excluded
