filename,Total xsec (pb),Total MC Events,Coupling,Mode,$m_{med}$,$m_{DM}$,$g_{DM}$,$g_{q}$,analysis name,signal region,sig95(exp),sig95(obs),efficiency,stat
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_01/events_PYTHIA8_0.hepmc.gz,8.191,20000,Axial,DM+QCDjets,20.0,100.0,1.0,0.25,atlas_exot_2018_06,IM5,8.8167836,13.3126517,0.0016399,0.0011563
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_02/events_PYTHIA8_0.hepmc.gz,0.7895,20000,Axial,DM+QCDjets,20.0,200.0,1.0,0.25,atlas_exot_2018_06,IM5,4.3036507,6.5281013,0.0033527,0.0054541
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_03/events_PYTHIA8_0.hepmc.gz,0.1747,20000,Axial,DM+QCDjets,20.0,300.0,1.0,0.25,atlas_exot_2018_06,IM5,0.806477,1.2198616,0.017942,0.026687
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_04/events_PYTHIA8_0.hepmc.gz,0.01977,20000,Axial,DM+QCDjets,20.0,500.0,1.0,0.25,atlas_exot_2018_06,IM5,0.8020849,1.2188886,0.0179456,0.0778794
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_05/events_PYTHIA8_0.hepmc.gz,90070.0,20000,Axial,DM+QCDjets,55.0,0.0,1.0,0.25,atlas_exot_2018_06,IM5,-1.0,-1.0,0.0,0.0
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_06/events_PYTHIA8_0.hepmc.gz,44920.0,20000,Axial,DM+QCDjets,55.0,20.0,1.0,0.25,atlas_exot_2018_06,IM5,-1.0,-1.0,0.0,0.0
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_07/events_PYTHIA8_0.hepmc.gz,8.615,20000,Axial,DM+QCDjets,55.0,100.0,1.0,0.25,atlas_exot_2018_06,IM5,4.7940638,7.2694524,0.0030057,0.001547
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_08/events_PYTHIA8_0.hepmc.gz,0.173,20000,Axial,DM+QCDjets,55.0,300.0,1.0,0.25,atlas_exot_2018_06,IM5,1.5990738,2.4033787,0.0090847,0.0190172
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_09/events_PYTHIA8_0.hepmc.gz,0.01971,20000,Axial,DM+QCDjets,55.0,500.0,1.0,0.25,atlas_exot_2018_06,IM5,1.5119424,2.2789515,0.009591,0.0574559
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_10/events_PYTHIA8_0.hepmc.gz,2703.0,20000,Axial,DM+QCDjets,200.0,0.0,1.0,0.25,atlas_exot_2018_06,IM5,-1.0,-1.0,0.0,0.0
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_11/events_PYTHIA8_0.hepmc.gz,2126.0,20000,Axial,DM+QCDjets,200.0,50.0,1.0,0.25,atlas_exot_2018_06,IM5,20.2515881,30.6963214,0.000712,4.81e-05
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_12/events_PYTHIA8_0.hepmc.gz,54.74,20000,Axial,DM+QCDjets,200.0,100.0,1.0,0.25,atlas_exot_2018_06,IM5,14.3295085,21.6527346,0.0010124,0.0003611
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_13/events_PYTHIA8_0.hepmc.gz,17.87,20000,Axial,DM+QCDjets,200.0,110.0,1.0,0.25,atlas_exot_2018_06,IM5,8.1015962,12.2373324,0.0017847,0.0008436
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_14/events_PYTHIA8_0.hepmc.gz,3.322,20000,Axial,DM+QCDjets,200.0,150.0,1.0,0.25,atlas_exot_2018_06,IM5,7.1958864,10.9210575,0.0020031,0.0020644
