filename,Total xsec (pb),Total MC Events,Coupling,Mode,$m_{med}$,$m_{DM}$,$g_{DM}$,$g_{q}$,analysis name,signal region,sig95(exp),sig95(obs),efficiency,stat
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_01/events_PYTHIA8_0.hepmc.gz,8.191,20000,Axial,DM+QCDjets,20.0,100.0,1.0,0.25,atlas_exot_2018_06,EM0,34.0119361,37.87813,0.0108232,0.0029568
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_02/events_PYTHIA8_0.hepmc.gz,0.7895,20000,Axial,DM+QCDjets,20.0,200.0,1.0,0.25,atlas_exot_2018_06,EM0,13.9428033,15.5367239,0.0263746,0.0151196
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_03/events_PYTHIA8_0.hepmc.gz,0.1747,20000,Axial,DM+QCDjets,20.0,300.0,1.0,0.25,atlas_exot_2018_06,EM0,18.3443029,20.4420313,0.0200528,0.0281829
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_04/events_PYTHIA8_0.hepmc.gz,0.01977,20000,Axial,DM+QCDjets,20.0,500.0,1.0,0.25,atlas_exot_2018_06,EM0,16.2428408,18.2260831,0.0225866,0.0871649
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_05/events_PYTHIA8_0.hepmc.gz,90070.0,20000,Axial,DM+QCDjets,55.0,0.0,1.0,0.25,atlas_exot_2018_06,EM0,569.6434122,639.2703359,0.0006432,7.1e-06
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_06/events_PYTHIA8_0.hepmc.gz,44920.0,20000,Axial,DM+QCDjets,55.0,20.0,1.0,0.25,atlas_exot_2018_06,EM0,572.8540247,637.571923,0.000642,1.02e-05
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_07/events_PYTHIA8_0.hepmc.gz,8.615,20000,Axial,DM+QCDjets,55.0,100.0,1.0,0.25,atlas_exot_2018_06,EM0,35.3890277,39.5070469,0.0103697,0.0028627
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_08/events_PYTHIA8_0.hepmc.gz,0.173,20000,Axial,DM+QCDjets,55.0,300.0,1.0,0.25,atlas_exot_2018_06,EM0,28.0078419,31.5200073,0.0130271,0.0227275
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_09/events_PYTHIA8_0.hepmc.gz,0.01971,20000,Axial,DM+QCDjets,55.0,500.0,1.0,0.25,atlas_exot_2018_06,EM0,18.2290244,20.4579291,0.0200869,0.0827076
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_10/events_PYTHIA8_0.hepmc.gz,2703.0,20000,Axial,DM+QCDjets,200.0,0.0,1.0,0.25,atlas_exot_2018_06,EM0,88.723419,99.454408,0.0041286,0.000103
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_11/events_PYTHIA8_0.hepmc.gz,2126.0,20000,Axial,DM+QCDjets,200.0,50.0,1.0,0.25,atlas_exot_2018_06,EM0,78.0110436,87.3044522,0.0046995,0.0001233
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_12/events_PYTHIA8_0.hepmc.gz,54.74,20000,Axial,DM+QCDjets,200.0,100.0,1.0,0.25,atlas_exot_2018_06,EM0,63.4311261,71.1241945,0.0057854,0.0008612
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_13/events_PYTHIA8_0.hepmc.gz,17.87,20000,Axial,DM+QCDjets,200.0,110.0,1.0,0.25,atlas_exot_2018_06,EM0,37.9606959,42.3382096,0.0096669,0.0019557
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_14/events_PYTHIA8_0.hepmc.gz,3.322,20000,Axial,DM+QCDjets,200.0,150.0,1.0,0.25,atlas_exot_2018_06,EM0,37.919871,42.3040273,0.0097072,0.0045271
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_15/events_PYTHIA8_0.hepmc.gz,0.184,20000,Axial,DM+QCDjets,200.0,300.0,1.0,0.25,atlas_exot_2018_06,EM0,26.7827432,29.8092284,0.0137363,0.0223444
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_16/events_PYTHIA8_0.hepmc.gz,0.021,20000,Axial,DM+QCDjets,200.0,500.0,1.0,0.25,atlas_exot_2018_06,EM0,14.3979891,16.0320825,0.0256048,0.0893926
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_17/events_PYTHIA8_0.hepmc.gz,794.9,20000,Axial,DM+QCDjets,300.0,0.0,1.0,0.25,atlas_exot_2018_06,EM0,57.7436223,64.5889212,0.0063617,0.0002352
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_18/events_PYTHIA8_0.hepmc.gz,715.2,20000,Axial,DM+QCDjets,300.0,50.0,1.0,0.25,atlas_exot_2018_06,EM0,51.0024618,57.0290636,0.0072007,0.0002655
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_19/events_PYTHIA8_0.hepmc.gz,466.6,20000,Axial,DM+QCDjets,300.0,100.0,1.0,0.25,atlas_exot_2018_06,EM0,47.3920523,52.8711771,0.0077622,0.0003427
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_20/events_PYTHIA8_0.hepmc.gz,15.55,20000,Axial,DM+QCDjets,300.0,150.0,1.0,0.25,atlas_exot_2018_06,EM0,47.2955122,53.2343156,0.0077644,0.0018646
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_21/events_PYTHIA8_0.hepmc.gz,6.168,20000,Axial,DM+QCDjets,300.0,160.0,1.0,0.25,atlas_exot_2018_06,EM0,29.5748123,33.0951345,0.0124157,0.0037681
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_22/events_PYTHIA8_0.hepmc.gz,1.476,20000,Axial,DM+QCDjets,300.0,200.0,1.0,0.25,atlas_exot_2018_06,EM0,26.4936473,29.5991922,0.0138334,0.0080838
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_23/events_PYTHIA8_0.hepmc.gz,307.8,20000,Axial,DM+QCDjets,400.0,0.0,1.0,0.25,atlas_exot_2018_06,EM0,34.8173728,39.1793742,0.010472,0.0004801
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_24/events_PYTHIA8_0.hepmc.gz,297.5,20000,Axial,DM+QCDjets,400.0,50.0,1.0,0.25,atlas_exot_2018_06,EM0,36.2535113,40.6322121,0.0100917,0.0004835
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_25/events_PYTHIA8_0.hepmc.gz,236.9,20000,Axial,DM+QCDjets,400.0,100.0,1.0,0.25,atlas_exot_2018_06,EM0,34.3563284,38.6492748,0.0106383,0.0005605
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_26/events_PYTHIA8_0.hepmc.gz,137.7,20000,Axial,DM+QCDjets,400.0,150.0,1.0,0.25,atlas_exot_2018_06,EM0,41.8686932,46.8631394,0.0087746,0.0006673
/home/yoxara/Insync/DMSimp_vector_axial_pp_xxj_NLO_eff/Events/run_27/events_PYTHIA8_0.hepmc.gz,5.947,20000,Axial,DM+QCDjets,400.0,200.0,1.0,0.25,atlas_exot_2018_06,EM0,47.4572795,53.2905514,0.0077156,0.0030302
