#: table_doi: 10.17182/hepdata.102093.v1/t70
#: name: Table syst impacts
#: description: Contribution to the total SR background uncertainty in exclusive bins of the SR, as obtained from the CR-only fit. In the table, the contribution of each source of systematic is shown as the sum in quadrature of the individual contributions represented by the corresponding nuisance parameters.
#: data_file: table_syst_impacts.yaml
#: keyword cmenergies: 13000.0
$V$+jets mixed QCD - EW corrections,0.33
$V$+jets PDF,0.3
VBF EW $V$+jets backgrounds,0.16
Limited MC statistics,0.9
Total bkg. unc.,2.41

Source,EM9 [$\%$]
Flavor tagging,0.57
Jet energy scale,0.89
Jet energy resolution,0.34
Jet JVT efficiency,0.01
Pile-up reweighting,0.33
$E^{\small\mbox{miss}}_{\small\mbox{T}}$ resolution,0.05
$E^{\small\mbox{miss}}_{\small\mbox{T}}$ scale,0.26
Electron and photon energy resolution,0.03
Electron and photon energy scale,0.54
Electron identification efficiency,0.8
Electron reconstruction efficiency,0.17
Muon identification efficiency,0.48
Muon reconstruction efficiency,1.21
Muon momentum scale,0.48
$\tau$-lepton identification efficiency,0.06
Luminosity,0.02
Diboson theory,0.05
Non-collisional background,0.0
Multijet background,0.0
Single-top theory,0.17
$t\bar{t}$ theory,0.33
$V$+jets $\tau$ lepton definition,0.1
$V$+jets pure QCD corrections,0.9
$V$+jets pure EW corrections,1.53
$V$+jets mixed QCD - EW corrections,0.4
$V$+jets PDF,0.35
VBF EW $V$+jets backgrounds,0.03
Limited MC statistics,1.0
Total bkg. unc.,2.69

Source,EM10 [$\%$]
Flavor tagging,0.62
Jet energy scale,0.9
Jet energy resolution,0.43
Jet JVT efficiency,0.01
Pile-up reweighting,0.26
$E^{\small\mbox{miss}}_{\small\mbox{T}}$ resolution,0.05
$E^{\small\mbox{miss}}_{\small\mbox{T}}$ scale,0.27
Electron and photon energy resolution,0.04
Electron and photon energy scale,0.6
Electron identification efficiency,0.85
Electron reconstruction efficiency,0.18
Muon identification efficiency,0.58
Muon reconstruction efficiency,1.27
Muon momentum scale,0.53
$\tau$-lepton identification efficiency,0.06
Luminosity,0.02
Diboson theory,0.06
Non-collisional background,0.0
Multijet background,0.0
Single-top theory,0.13
$t\bar{t}$ theory,0.4
$V$+jets $\tau$ lepton definition,0.12
$V$+jets pure QCD corrections,0.89
$V$+jets pure EW corrections,1.69
$V$+jets mixed QCD - EW corrections,0.45
$V$+jets PDF,0.39
VBF EW $V$+jets backgrounds,0.24
Limited MC statistics,1.21
Total bkg. unc.,2.98

Source,EM11 [$\%$]
Flavor tagging,0.7
Jet energy scale,1.0
Jet energy resolution,0.62
Jet JVT efficiency,0.02
Pile-up reweighting,0.24
$E^{\small\mbox{miss}}_{\small\mbox{T}}$ resolution,0.06
$E^{\small\mbox{miss}}_{\small\mbox{T}}$ scale,0.27
Electron and photon energy resolution,0.05
Electron and photon energy scale,0.66
Electron identification efficiency,0.92
Electron reconstruction efficiency,0.18
Muon identification efficiency,0.7
Muon reconstruction efficiency,1.35
Muon momentum scale,0.58
$\tau$-lepton identification efficiency,0.06
Luminosity,0.03
Diboson theory,0.1
Non-collisional background,0.0
Multijet background,0.0
Single-top theory,0.13
$t\bar{t}$ theory,0.52
$V$+jets $\tau$ lepton definition,0.16
$V$+jets pure QCD corrections,0.96
$V$+jets pure EW corrections,1.89
$V$+jets mixed QCD - EW corrections,0.54
$V$+jets PDF,0.48
VBF EW $V$+jets backgrounds,0.53
Limited MC statistics,1.76
Total bkg. unc.,3.53

Source,EM12 [$\%$]
Flavor tagging,0.87
Jet energy scale,0.97
Jet energy resolution,1.28
Jet JVT efficiency,0.03
Pile-up reweighting,0.3
$E^{\small\mbox{miss}}_{\small\mbox{T}}$ resolution,0.07
$E^{\small\mbox{miss}}_{\small\mbox{T}}$ scale,0.3
Electron and photon energy resolution,0.08
Electron and photon energy scale,0.74
Electron identification efficiency,1.06
Electron reconstruction efficiency,0.2
Muon identification efficiency,0.9
Muon reconstruction efficiency,1.49
Muon momentum scale,0.66
$\tau$-lepton identification efficiency,0.07
Luminosity,0.05
Diboson theory,0.22
Non-collisional background,0.0
Multijet background,0.0
Single-top theory,0.28
$t\bar{t}$ theory,0.71
$V$+jets $\tau$ lepton definition,0.13
$V$+jets pure QCD corrections,1.07
$V$+jets pure EW corrections,2.2
$V$+jets mixed QCD - EW corrections,0.7
$V$+jets PDF,0.69
VBF EW $V$+jets backgrounds,1.1
Limited MC statistics,1.86
Total bkg. unc.,4.21

