Signal Region,Sigma_95_exp (pb),Sigma_95_obs (pb),Efficiency,Stat,Sigma_theoretical (pb),SAF File,mT1 (GeV),mn1 (GeV),NNLO Cross Section (pb),k_factor,Signal Strength Obs,Signal Strength Exp,Status Obs,Status Exp
IM12,2.531897,2.0067059,0.0001383,1.4e-06,5.650647,pptt1jmatch_run_01_320_310,320.0,310.0,7.13,1.2618024095293865,0.35512851891119723,0.44807205263397265,Excluded,Excluded
EM0,13.3268237,14.845205,0.027638,2.01e-05,5.650647,pptt1jmatch_run_01_320_310,320.0,310.0,7.13,1.2618024095293865,2.6271690657724682,2.3584597834548857,Included,Included
EM1,5.5786767,5.4248307,0.022868,1.83e-05,5.650647,pptt1jmatch_run_01_320_310,320.0,310.0,7.13,1.2618024095293865,0.960037089558063,0.9872633523205395,Excluded,Excluded
EM2,3.0252565,3.0121893,0.0164785,1.56e-05,5.650647,pptt1jmatch_run_01_320_310,320.0,310.0,7.13,1.2618024095293865,0.5330698059885886,0.5353823199361064,Excluded,Excluded
EM3,1.946935,2.3541435,0.0119338,1.33e-05,5.650647,pptt1jmatch_run_01_320_310,320.0,310.0,7.13,1.2618024095293865,0.4166148584401043,0.34455080984531505,Excluded,Excluded
EM4,1.2730902,1.793097,0.0137488,1.42e-05,5.650647,pptt1jmatch_run_01_320_310,320.0,310.0,7.13,1.2618024095293865,0.3173259628499179,0.22529989928586938,Excluded,Excluded
EM5,0.8940129,1.0869987,0.0068619,1.01e-05,5.650647,pptt1jmatch_run_01_320_310,320.0,310.0,7.13,1.2618024095293865,0.1923671218534798,0.15821425404913808,Excluded,Excluded
EM6,0.9214695,1.2851113,0.0031481,6.9e-06,5.650647,pptt1jmatch_run_01_320_310,320.0,310.0,7.13,1.2618024095293865,0.22742728399066514,0.1630732728482243,Excluded,Excluded
EM7,1.0356089,1.5121816,0.0013926,4.6e-06,5.650647,pptt1jmatch_run_01_320_310,320.0,310.0,7.13,1.2618024095293865,0.26761211592230055,0.1832726234712591,Excluded,Excluded
EM8,1.0408421,1.1883963,0.0007809,3.4e-06,5.650647,pptt1jmatch_run_01_320_310,320.0,310.0,7.13,1.2618024095293865,0.210311544854952,0.18419874750625903,Excluded,Excluded
EM9,1.3474061,1.1438646,0.0003622,2.3e-06,5.650647,pptt1jmatch_run_01_320_310,320.0,310.0,7.13,1.2618024095293865,0.20243073049864907,0.2384516498730145,Excluded,Excluded
EM10,1.2885874,2.740064,0.0002435,1.9e-06,5.650647,pptt1jmatch_run_01_320_310,320.0,310.0,7.13,1.2618024095293865,0.4849115508365679,0.22804245248375982,Excluded,Excluded
EM11,2.6127956,2.9330594,8.38e-05,1.1e-06,5.650647,pptt1jmatch_run_01_320_310,320.0,310.0,7.13,1.2618024095293865,0.5190661175614049,0.4623887494653267,Excluded,Excluded
EM12,1.851,1.4693447,0.0001383,1.4e-06,5.650647,pptt1jmatch_run_01_320_310,320.0,310.0,7.13,1.2618024095293865,0.2600312318217719,0.32757310799984496,Excluded,Excluded
IM0,6.4232053,8.1427388,0.0880915,4.04e-05,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,1.9971114901240001,1.5753737683511813,Included,Included
IM1,3.6069436,4.5367608,0.0626572,3.46e-05,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,1.112698975635096,0.8846493403164579,Included,Excluded
IM2,2.7665325,3.7988516,0.0409874,2.83e-05,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.931717247228407,0.6785277017054109,Excluded,Excluded
IM3,2.0931725,3.0889724,0.0271923,2.32e-05,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.7576102370759957,0.5133774953657582,Excluded,Excluded
IM4,1.8379546,2.9171735,0.0179197,1.89e-05,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.7154743457490305,0.4507820206619253,Excluded,Excluded
IM5,1.7197286,2.6004516,0.0083952,1.3e-05,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.6377942234707737,0.4217855725588129,Excluded,Excluded
IM6,1.9348885,2.8234807,0.0037745,8.7e-06,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.6924949806953596,0.47455630720449876,Excluded,Excluded
IM7,2.1169851,2.498368,0.0016929,5.9e-06,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.6127569067250589,0.5192178419908674,Excluded,Excluded
IM8,2.4364679,2.6132,0.0008225,4.1e-06,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.6409209326464012,0.5975751105277125,Excluded,Excluded
IM9,3.3024228,3.1422789,0.0003808,2.8e-06,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.770684342271203,0.8099616948449179,Excluded,Excluded
IM10,4.9311004,7.6001094,0.0001897,2e-06,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,1.86402464597531,1.2094158378007966,Included,Included
IM11,5.2780666,4.7216745,0.000107,1.5e-06,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,1.1580514404533635,1.294513763907018,Included,Included
IM12,6.5369404,5.1609719,5.34e-05,1e-06,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,1.2657947816890667,1.6032687654301003,Included,Included
EM0,14.4309678,16.1474311,0.0254344,2.24e-05,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,3.96036529942427,3.539380583715821,Included,Included
EM1,5.8703494,5.7428683,0.0216697,2.08e-05,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,1.4085123629655028,1.4397787434594527,Included,Included
EM2,3.6154007,3.5958094,0.0137951,1.66e-05,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.8819185344660554,0.8867235529368022,Excluded,Excluded
EM3,2.4980507,3.0309163,0.0092726,1.37e-05,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.7433712313520509,0.6126790848163153,Excluded,Excluded
EM4,1.8441309,2.5876301,0.0095245,1.38e-05,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.6346495855793282,0.4522968377277082,Excluded,Excluded
EM5,1.3379812,1.6209206,0.0046208,9.7e-06,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.3975516388710256,0.32815710950840005,Excluded,Excluded
EM6,1.4022267,1.9341338,0.0020815,6.5e-06,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.47437120731628957,0.34391414524172864,Excluded,Excluded
EM7,1.656286,2.4103458,0.0008705,4.2e-06,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.5911683293036645,0.40622545838404145,Excluded,Excluded
EM8,1.8407683,2.1059488,0.0004416,3e-06,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.5165110473754666,0.45147211680006516,Excluded,Excluded
EM9,2.5469669,2.1796382,0.0001911,2e-06,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.5345843211295435,0.6246764124320807,Excluded,Excluded
EM10,3.7823379,8.0582305,8.27e-05,1.3e-06,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,1.976384741902524,0.9276670497672701,Included,Excluded
EM11,4.0960059,4.6027081,5.36e-05,1e-06,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,1.1288733997210871,1.0045981637659427,Included,Included
EM12,4.7432808,3.8331448,5.34e-05,1e-06,4.077258,pptt1jmatch_run_02_340_310,340.0,310.0,5.17,1.2680090394083476,0.940128095891896,1.1633506636077482,Excluded,Included
IM0,6.0524036,7.7056576,0.093237,4.83e-05,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,2.5963385484791575,2.0392923736494635,Included,Included
IM1,3.3740778,4.2482195,0.0669143,4.15e-05,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,1.4313919230269008,1.1368592678849043,Included,Included
IM2,2.4790263,3.4194625,0.0456353,3.47e-05,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,1.15215115499408,0.8352812802613572,Included,Excluded
IM3,1.8774524,2.7839145,0.0302101,2.84e-05,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.9380100839180914,0.632587417205601,Excluded,Excluded
IM4,1.6242373,2.5821579,0.0202587,2.34e-05,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.8700303649658647,0.547269309483425,Excluded,Excluded
IM5,1.6367392,2.4899725,0.0087846,1.55e-05,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.8389694847592266,0.551481690383821,Excluded,Excluded
IM6,1.8239698,2.665672,0.003988,1.05e-05,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.8981695437909845,0.6145670296850225,Excluded,Excluded
IM7,1.8466548,2.1858448,0.0019381,7.3e-06,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.736496923407642,0.6222104967360694,Excluded,Excluded
IM8,1.9224202,2.0473333,0.0010434,5.4e-06,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.6898269614750393,0.6477388343384232,Excluded,Excluded
IM9,2.8920116,2.7271258,0.0004382,3.5e-06,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.9188757415190705,0.9744322405045464,Excluded,Excluded
IM10,3.4947144,5.3900484,0.0002671,2.7e-06,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,1.816118904516132,1.1775064742878283,Included,Included
IM11,3.0515566,2.7242925,0.0001849,2.3e-06,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.9179210915214627,1.0281892143048237,Excluded,Included
IM12,3.3102727,2.6173384,0.0001056,1.7e-06,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.8818840565060613,1.1153608248812121,Excluded,Included
EM0,13.9038921,15.5744577,0.0263227,2.66e-05,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,5.247646209736601,4.684767077260846,Included,Included
EM1,5.9889988,5.8640797,0.021279,2.4e-05,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,1.9758386586582943,2.017928807430454,Included,Included
EM2,3.2429676,3.2005291,0.0154252,2.05e-05,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,1.078383897807671,1.092683094477094,Included,Included
EM3,2.3478758,2.8272413,0.0099513,1.65e-05,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.9526085837297423,0.791091528201479,Excluded,Excluded
EM4,1.5254957,2.15206,0.0114741,1.77e-05,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.7251134979888096,0.5139993881183088,Excluded,Excluded
EM5,1.2812581,1.5619161,0.0047966,1.15e-05,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.5262708506435877,0.43170615257822553,Excluded,Excluded
EM6,1.4233099,1.9709948,0.0020499,7.5e-06,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.6641055239843472,0.47956898056332203,Excluded,Excluded
EM7,1.5977464,2.3456601,0.0008946,5e-06,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.7903449718891578,0.5383434853131547,Excluded,Excluded
EM8,1.3428136,1.5429738,0.0006052,4.1e-06,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.5198884461507048,0.4524466170287753,Excluded,Excluded
EM9,2.861877,2.4372791,0.0001711,2.2e-06,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.8212150097004812,0.9642787107625811,Excluded,Excluded
EM10,3.8165447,8.1382906,8.22e-05,1.5e-06,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,2.7421095901673036,1.285943736535065,Included,Included
EM11,2.7787234,3.107244,7.92e-05,1.5e-06,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,1.0469524854998191,0.9362609985397053,Included,Excluded
EM12,2.401866,1.9256366,0.0001056,1.7e-06,2.967894,pptt1jmatch_run_03_360_330,360.0,330.0,3.81,1.2837385701780455,0.648822565765489,0.809282946089045,Excluded,Excluded
IM0,4.6818052,5.9397175,0.1209272,5.41e-05,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,2.001782648639431,1.577845480642785,Included,Included
IM1,2.4743956,3.1096719,0.091814,4.79e-05,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,1.048010659157041,0.8339120804903185,Included,Excluded
IM2,1.6897963,2.3011686,0.0674149,4.16e-05,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.7755317277419156,0.5694891908706282,Excluded,Excluded
IM3,1.1719676,1.7319335,0.0484652,3.56e-05,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.5836901214405164,0.394972388240282,Excluded,Excluded
IM4,0.9443299,1.5091374,0.0347453,3.04e-05,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.5086041653888126,0.3182547332278697,Excluded,Excluded
IM5,0.8015188,1.217513,0.0179895,2.2e-05,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.4103219383569908,0.27012503985219805,Excluded,Excluded
IM6,0.7743621,1.1324232,0.0094295,1.6e-05,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.38164527398428294,0.26097278457165546,Excluded,Excluded
IM7,0.6931685,0.8128877,0.0051971,1.19e-05,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.27395654644390327,0.23360920378509942,Excluded,Excluded
IM8,0.6840366,0.7334378,0.002928,9e-06,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.2471806212831296,0.2305316030458201,Excluded,Excluded
IM9,0.7643547,0.7217226,0.0016561,6.7e-06,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.24323240588646455,0.2576001259093547,Excluded,Excluded
IM10,1.0187116,1.5660137,0.0009171,5e-06,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.5277724154712131,0.3433225914949175,Excluded,Excluded
IM11,1.3625926,1.2153271,0.0004146,3.4e-06,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.40958525404638835,0.45921615360402046,Excluded,Excluded
IM12,2.1665621,1.7182638,0.0001616,2.1e-06,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.5790832073453415,0.7301671197291467,Excluded,Excluded
EM0,12.6397013,14.0855666,0.0291132,2.79e-05,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,4.747067990377506,4.259787565035754,Included,Included
EM1,5.2310195,5.1063655,0.0243991,2.56e-05,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,1.7209292959658455,1.7629397475207385,Included,Included
EM2,2.6307643,2.6040544,0.0189497,2.26e-05,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.8776092320944833,0.8866109084144252,Excluded,Excluded
EM3,1.687722,2.0401319,0.0137198,1.93e-05,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.6875580595130651,0.5687901175985285,Excluded,Excluded
EM4,1.040605,1.4685358,0.0167558,2.13e-05,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.4949207573164592,0.3507010279676491,Excluded,Excluded
EM5,0.7185399,0.8755523,0.00856,1.53e-05,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.2950755489829854,0.24215978355453974,Excluded,Excluded
EM6,0.6841706,0.9514726,0.0042324,1.08e-05,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.32066194079699006,0.23057676325334137,Excluded,Excluded
EM7,0.6317459,0.9243002,0.0022691,7.9e-06,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.311504394357805,0.2129087757067741,Excluded,Excluded
EM8,0.6387228,0.7340889,0.0012719,5.9e-06,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.24740005270937657,0.2152601059444988,Excluded,Excluded
EM9,0.6631639,0.56361,0.000739,4.5e-06,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.18994585493328087,0.22349715928814035,Excluded,Excluded
EM10,0.6249856,1.3314192,0.0005025,3.7e-06,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.4487102042522043,0.21063044323732635,Excluded,Excluded
EM11,0.8656974,0.9766909,0.000253,2.6e-06,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.32916092334425495,0.29175428533297565,Excluded,Excluded
EM12,1.5785607,1.2691261,0.0001616,2.1e-06,2.967214,pptt1jmatch_run_04_360_355,360.0,355.0,3.81,1.2840327660896722,0.4277164033332278,0.5320009611709839,Excluded,Excluded
IM0,10.6481121,13.5585598,0.0528084,4.29e-05,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,6.16327308200024,4.8402797677708405,Included,Included
IM1,6.1383601,7.7155012,0.0369829,3.62e-05,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,3.507211795466695,2.7902955867004624,Included,Included
IM2,4.7918029,6.5506208,0.0237154,2.92e-05,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,2.977695672886355,2.1781951965001984,Included,Included
IM3,3.7573589,5.563318,0.0150904,2.34e-05,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,2.528900457112518,1.7079711495452512,Included,Included
IM4,3.399967,5.4182347,0.0096423,1.87e-05,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,2.4629503849272876,1.545512606050468,Included,Included
IM5,3.4832181,5.2985308,0.0041256,1.23e-05,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,2.408536949019408,1.5833558040925573,Included,Included
IM6,3.5208125,5.1299194,0.0020717,8.7e-06,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,2.331891780338707,1.6004449755806638,Included,Included
IM7,3.5152315,4.1287865,0.0010251,6.1e-06,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,1.87680985828421,1.5979080374708623,Included,Included
IM8,4.5330869,4.8517776,0.0004422,4e-06,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,2.2054577125464117,2.060591455232429,Included,Included
IM9,4.9142717,4.6374321,0.0002572,3.1e-06,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,2.1080233338303267,2.233865464549233,Included,Included
IM10,6.1088245,9.4739954,0.0001523,2.4e-06,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,4.306565128533349,2.7768696792939305,Included,Included
IM11,5.4756306,4.8889258,0.0001028,1.9e-06,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,2.222344056264478,2.4890406637404676,Included,Included
IM12,6.6383207,5.2366214,5.26e-05,1.4e-06,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,2.3803949823082546,3.017561148345195,Included,Included
EM0,23.2249027,25.8779968,0.0158255,2.39e-05,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,11.763281900598937,10.55727302563394,Included,Included
EM1,9.5975603,9.3655711,0.0132675,2.19e-05,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,4.257279025917589,4.3627336474087866,Included,Included
EM2,5.7876621,5.7508254,0.008625,1.77e-05,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,2.6141351227512577,2.6308798688665287,Included,Included
EM3,4.240294,5.1561601,0.0054481,1.41e-05,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,2.343819935124206,1.9274974816991348,Included,Included
EM4,3.1701664,4.4708624,0.0055167,1.42e-05,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,2.0323062544774846,1.4410528497710802,Included,Included
EM5,2.9916553,3.6561865,0.0020539,8.7e-06,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,1.6619815209446265,1.3599076047231324,Included,Included
EM6,2.7804518,3.857191,0.0010466,6.2e-06,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,1.7533515220719524,1.2639014753424707,Included,Included
EM7,2.4610649,3.5930173,0.0005829,4.6e-06,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,1.6332668907984742,1.1187187485226575,Included,Included
EM8,4.3878829,5.0269313,0.0001849,2.6e-06,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,2.2850767945393784,1.9945865168171588,Included,Included
EM9,4.6531945,3.9478699,0.0001049,2e-06,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,1.7945711524544798,2.115188399815264,Included,Included
EM10,6.3012927,13.4870322,4.95e-05,1.3e-06,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,6.130758999516341,2.864359360624321,Included,Included
EM11,4.3609553,4.9208964,5.03e-05,1.4e-06,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,2.236876834177616,1.9823461199983998,Included,Included
EM12,4.8577356,3.9434227,5.26e-05,1.4e-06,2.199896,pptt1jmatch_run_05_380_310,380.0,310.0,2.85,1.2955157880190702,1.7925496023448384,2.208166022393786,Included,Included
IM0,7.5965265,9.6375209,0.074426,5.77e-05,1.647572,pptt1jmatch_run_06_400_350,400.0,350.0,2.15,1.3049505575477125,5.849529428759411,4.610740228651616,Included,Included
IM1,4.2461204,5.3212311,0.0533425,4.94e-05,1.647572,pptt1jmatch_run_06_400_350,400.0,350.0,2.15,1.3049505575477125,3.2297411585047575,2.5771986899510306,Included,Included
IM2,3.1591167,4.3483761,0.035818,4.08e-05,1.647572,pptt1jmatch_run_06_400_350,400.0,350.0,2.15,1.3049505575477125,2.639263170289371,1.917437720475949,Included,Included
IM3,2.4418476,3.6060762,0.02324,3.31e-05,1.647572,pptt1jmatch_run_06_400_350,400.0,350.0,2.15,1.3049505575477125,2.188721464069552,1.482088552123974,Included,Included
IM4,2.137229,3.407772,0.0153678,2.7e-05,1.647572,pptt1jmatch_run_06_400_350,400.0,350.0,2.15,1.3049505575477125,2.0683599866955737,1.2971991512358791,Included,Included
IM5,2.1893904,3.3118754,0.0066066,1.78e-05,1.647572,pptt1jmatch_run_06_400_350,400.0,350.0,2.15,1.3049505575477125,2.010155185934211,1.3288587084509813,Included,Included
IM6,2.3971504,3.5265743,0.0030321,1.21e-05,1.647572,pptt1jmatch_run_06_400_350,400.0,350.0,2.15,1.3049505575477125,2.1404674879155507,1.454959419072429,Included,Included
IM7,2.4177355,2.8460325,0.0014838,8.5e-06,1.647572,pptt1jmatch_run_06_400_350,400.0,350.0,2.15,1.3049505575477125,1.7274100919413538,1.4674536226641386,Included,Included
IM8,2.7673974,2.9744279,0.0007221,5.9e-06,1.647572,pptt1jmatch_run_06_400_350,400.0,350.0,2.15,1.3049505575477125,1.8053401611583588,1.679682223295856,Included,Included
IM9,3.9152247,3.6915029,0.0003243,4e-06,1.647572,pptt1jmatch_run_06_400_350,400.0,350.0,2.15,1.3049505575477125,2.240571519787906,2.376360304739338,Included,Included
IM10,5.0342308,7.7738103,0.0001855,3e-06,1.647572,pptt1jmatch_run_06_400_350,400.0,350.0,2.15,1.3049505575477125,4.718343295467512,3.0555452508297054,Included,Included
